date,pred_wedge_Pi_2,pred_wedge_Pi_3,pred_wedge_Pi_4,meas_wedge_Pi_2,meas_wedge_Pi_3,meas_wedge_Pi_4
2020-05-05,-0.0021209428882893733,-0.025806676590353603,-0.002082036307991284,0.005538628607984132,0.004178781288548849,0.0058764843885294495
2020-05-07,-0.0005796979410191277,-0.03409854398867283,-5.9718761267445186e-05,0.003272678560865272,0.0015201925278282846,-0.00015024982505443957
2020-05-18,-0.004701238767061772,-0.03666120522099856,-0.0057488295263910805,0.013511071979767142,0.005615501760662132,0.009702254928142681
2020-05-19,-0.0037240137814771174,-0.03485733593157843,-0.004640848444692695,0.006896174680759717,0.003382018044293191,0.004812324803319952
2020-05-22,-0.004570326887057823,-0.030667880293646716,-0.005355170509304348,0.006856679041988473,0.0020086651900793825,0.0011169383649085249
2020-05-27,-0.00014088642475777735,-0.027393033405644293,0.0002919755399403423,0.002061294043527735,0.0003007345625435382,-0.0005433884867288782
2020-05-28,0.0008962134450289649,-0.022704032362110948,0.0013396116259858162,-0.006194469812432109,-0.0015811388646072028,-0.003167926103375504
2020-05-29,0.0005808573855400137,-0.01909488093503177,0.0010634931377099983,0.0006517442269767387,-2.752303083817728e-05,-0.0006263817673276516
2020-06-02,-6.171898408981885e-05,-0.023670574665062172,0.00018114184525165958,0.004548318008613918,0.003060553692933888,0.0024629510797637387
2020-06-03,-7.117969797713897e-05,-0.017988365165294264,0.00011924307101619097,0.008222172372816909,0.002445102759424238,0.0037609445096224645
2020-06-04,0.001121429199938087,-0.017902172220746602,0.001472388828233761,0.007602296064030907,0.0027537367086383057,0.0036110909547056765
2020-06-08,-0.0007186268213201022,-0.016975252319890156,-0.0006411838108739479,0.006578506567106762,0.0014494371235674076,0.0033077913051763226
2020-06-09,-0.00027506424645036553,-0.016620402341682237,-9.200350594249299e-05,0.006815037684658055,0.0018143081470700095,0.004041107741704211
2020-06-11,-0.0022258324711544944,-0.0192208527892924,-0.002208249974070226,0.0064370069502532115,0.003055291714946831,0.002700397460211116
2020-06-12,-0.0012996324941632123,-0.01678838701606759,-0.0014048374197977616,0.005504782402426044,0.0020014201431926854,0.0018486717857844788
2020-06-15,-0.003649595174931103,-0.01666233403372232,-0.004003296261133132,0.006363088408003537,0.0008793172000214414,0.004008621562508672
2020-06-18,-0.002928152426917692,-0.017055995452776935,-0.0032471217372762803,0.004131663375072196,0.002263383058313728,0.0015065117429237558
2020-06-19,-0.0025886544936694345,-0.01703868132641268,-0.0027496367753392197,0.0034353734602076066,0.0015311623455535762,0.000628297658662267
2020-07-01,-0.0003347871237706808,-0.008681993841301479,-0.0003755561747398866,0.0019430839209966522,0.0017462143251142734,0.001741784890787938
2020-07-02,-0.0007044417824127111,-0.00828619955784186,-0.0007049235726115932,-0.0007742256251598162,0.0006118357006447946,-0.0002399085457196453
2020-07-06,0.0006031852817813543,-0.005247016160521235,0.00036714922941647864,0.005457648210994936,0.0016032205605408818,0.004363078371049752
2020-07-07,-0.0012593077152275485,-0.004444218663977354,-0.0010769169116071585,0.008467474584518703,0.0005216103841076732,0.0063230729732974755
2020-07-08,0.0011084292121899923,-0.009440525219994542,0.0010520715145911474,0.005680144734752066,0.0005871551788062335,0.0034777975589357062
2020-07-09,0.0009837820053494838,-0.00965364363336333,0.000884059998382947,0.004526905370779065,0.0005640047368047916,0.0024988654869581
2020-07-10,0.0011005038952201056,-0.009265188685773036,0.0010595119250048756,0.005006364788471034,0.0008566287014069489,0.0018644690095458924
2020-07-13,0.00013413111693682742,-0.010494755366858143,0.00012585332302829204,0.004323374328867782,0.001211586201802622,0.00186918879811376
2020-07-14,-0.0005526060087770769,-0.010509324026198384,-0.0005772188724149641,0.0036707378732257732,0.001027545278558719,0.000800826450773489
2020-07-15,-0.0011687495546079292,-0.010588746655836239,-0.0010999649383723938,0.005121938739540387,0.0017178559386309376,0.00201653226335507
2020-07-16,-0.002445156441602158,-0.010438737499933798,-0.0024913632543839322,0.004595751712110116,0.0010173049486861038,0.0014973808870357534
2020-07-17,-0.0022318762178701115,-0.009764310753422902,-0.0023937426790228596,0.0037623175188890544,0.0009801806529069913,0.000932896409302315
2020-07-20,-0.003264374902447874,-0.007460877200035379,-0.0030579695069997206,0.004433715106752431,0.0011049403237823711,0.002145917656527614
2020-07-21,-0.001724188578293883,-0.010058730315654558,-0.001872757604205284,0.0030069745139081026,0.0010751909678485948,0.00017434155230452476
2020-07-24,-0.0013014221910038135,-0.008852201283801013,-0.0014354923151153765,0.0022264046168927847,0.001309797562709692,0.0006446842857327894
2020-07-30,0.002282464367065744,-0.017455670199124793,0.002891970213137092,-0.002534220073448043,0.001074742734085584,-0.0012585099083477283
2020-08-03,-0.0006705970270655878,-0.01393831455690674,-0.0007015900492625213,0.0052908156982100565,0.002471747260047539,0.002863996089512282
2020-08-05,-0.00011550074997623838,-0.013198695958524938,-0.00010681387745496533,0.005166963419137277,0.0011671440074917452,0.0033822022777028303
2020-08-06,0.0016035085721621822,-0.010103806752989131,0.001503393492932185,0.01071486707401105,0.006693579664461105,0.01003730268971148
2020-08-10,-0.001529011067827199,-0.013690635234102041,-0.0014963867956792783,0.005783569944580222,0.002442146784895379,0.003521036960369598
2020-08-13,-0.004337058362649221,-0.014911464674184513,-0.004475246226038534,0.003898271910846768,-0.00011776096725544909,0.0011995219835297145
2020-08-17,0.0009450456065171406,-0.014435939515853084,0.0007265174659826373,0.010431110637119496,0.007056802432411495,0.00869399042383195
2020-08-18,0.0006301376885424828,-0.013637903561079828,0.0005186746330352095,0.012755828653461143,0.00957863118975568,0.011461479083186534
2020-08-20,-0.0009807576260737402,-0.010512975972842564,-0.0011225364660606904,0.008646760413633006,0.005245469073763446,0.008687894024069389
2020-09-01,-0.0014671959857232644,-0.0062248800102251926,-0.001357568387404238,0.0086951301867359,0.002122547452150494,0.006551182198042721
2020-09-03,-0.0037739828953793977,-0.013934638822913036,-0.003678223879883955,0.009601713631932858,0.005986566595716943,0.005744231971266937
2020-09-04,-0.004460133174712402,-0.01349390341159986,-0.0043839886046313625,0.004770918950449531,0.00035531790216889944,0.0019777250512223975
2020-09-09,-0.004616673065569461,-0.017329402388143386,-0.004473731399340913,0.008486232657455142,0.0031915057613715377,0.0048002799112397375
2020-09-14,-0.0006733769599584147,-0.015134725777993468,-0.000530895108298908,-0.0029184278003101527,-0.001161650013360183,-0.0037856919306644837
2020-09-15,-0.0010230293605086663,-0.01599291895625589,-0.0007015603240010868,-0.0015653762610905522,-0.000514156337024136,-0.002733578590076245
2020-09-16,0.0002615506881385385,-0.01598135539399654,0.0005586297077646504,-0.0006411895953893423,-0.0003635119046343522,-0.0015066822743406913
2020-09-18,0.0007299622016929755,-0.013236266921469265,0.0007973227229897267,-0.003971616666421658,-0.00044883640292084186,-0.002377345800847053
2020-10-01,-0.0017556611041518316,-0.014068780178381025,-0.0015858873714334008,-0.005687878742885295,-0.0008995753757137688,-0.0044271543030609175
2020-10-02,-0.0033820584287690587,-0.013131614273851523,-0.0032781126543040585,-0.002525307427199315,-0.001346658515473817,-0.002612250811631857
2020-10-05,-0.0021287947927074516,-0.010310504240400666,-0.002010759597538374,0.002984966584534343,-0.00029868522122367906,0.0003582586887356867
2020-10-06,-0.0016885442875543902,-0.004907401659479712,-0.001490680969128382,0.009886113766711835,0.004224677793224009,0.00737258344688217
2020-10-08,-0.0020683715322578552,-0.008847834543672528,-0.0019030286085382053,0.0068715847738736145,0.001605074471719428,0.0031658495548318004
2020-10-09,-0.0010391161277146753,-0.007509505848851026,-0.0008625885522078438,0.00524160827079866,0.0017687661458223574,0.003235747759881556
2020-10-12,0.0002348338274030734,-0.007846176583037785,0.000276916016063963,0.0070306359448337845,0.0036938084849922506,0.0035392205868233287
2020-10-14,-8.136094947589975e-05,-0.00836700590708278,0.000164320801845046,0.005257680265426109,0.002303202875402457,0.0023317326804855824
2020-10-15,-0.0007030075980892225,-0.008565689683575416,-0.0004370528462603381,0.0003022255615431277,-0.0003125828069651636,-0.0012261646993945077
2020-10-22,0.001927642556064587,-0.0067030993959521674,0.0015693742888789426,-3.75913279228729e-05,0.0023731813033371903,0.0012629128879239528
2020-10-28,0.001807055975447877,-0.008696218044447097,0.0014836994191269985,0.0031848856016526497,0.00670483314449711,0.007292184540361395
2020-10-29,0.004353951634509343,-0.009385501106075736,0.003859981464146584,-0.0005171599566182912,0.006382918278252424,0.004245493318627799
2020-11-02,0.0003393372924608909,-0.011734894174405652,0.00022197594863401782,0.002760291867922593,0.004555040237943192,0.003854062063446852
2020-11-19,0.007602841278851205,-0.023752535635111104,0.009665135350879716,-0.003615383348756114,0.0033552981621496995,-0.004391586098569648
2020-11-30,0.010072997439879966,-0.03079579526899036,0.012209855315022493,-0.0068885655845597055,-0.0009294885090129542,-0.0008710906818881724
2020-12-01,0.006024188742813061,-0.03229503955405906,0.0074239876604246455,0.0019284465647862459,0.0030111733277931006,0.00342796909368126
2020-12-02,0.005415421375693431,-0.024165800222673083,0.006586964303328613,0.005212092796645924,0.0024513022114439993,0.006308718686443799
2020-12-07,0.00360317500638066,-0.023668555310075903,0.00495642862261389,0.0042256870669967125,0.0016787993669113719,0.002027846320839674
2020-12-10,-0.0004885668670813609,-0.01800580179542613,0.00028901090081722564,-0.0033880197581287186,-0.0020150431736442823,-0.0049481870380363845
2020-12-14,0.0034294057530576544,-0.018746069737366748,0.004489443082735946,0.0004904689866002537,0.001006013311458158,-0.000417972689370244
2020-12-16,0.006095779900292274,-0.01939893594540429,0.007144592829884524,0.0019370385609847884,0.0003582315557694501,0.001107272552714738
2020-12-17,0.009801668408835423,-0.027450856344700944,0.012594827421779975,-0.004659087707027068,0.0001798719531777588,0.0016749622201649092
2020-12-18,0.009713080752211625,-0.02330004745084506,0.012297027778574256,-0.00026069628103372183,0.00029895790050863714,-0.0001702132769223763
2021-01-05,0.00960145587014534,-0.06572051143058817,0.014260272217491113,-0.021629719395486774,-0.007720371215187847,-0.01555259500181358
2021-01-07,0.012980510902559333,-0.1000731099090562,0.022022974479668583,-0.021980440110808963,-0.012811145129775648,-0.02372108473737239
2021-01-11,0.006067502869016528,-0.08244089312665667,0.010018354111663769,-0.004914327752758824,-0.0047417856471210496,-0.006799978167860016
2021-01-13,0.00955106910515903,-0.07899847360264362,0.01621586183352533,0.01637437254120795,0.0033586805806821857,0.009956951738821662
2021-01-15,0.00946304990730959,-0.09580501754812823,0.017991581975300514,-0.004878097398509557,-0.0032441444584588447,-0.0024044232223332934
2021-01-20,0.00286794635427802,-0.06215429520097697,0.005151298613231617,0.01965325427666012,0.007921360124418096,0.013811190872365875
2021-01-21,-0.0004183083722074654,-0.05883572154809853,0.00028420004770601803,0.005721961569743375,0.004720670992957143,0.0015788935048342
2021-01-28,-0.004953820352582933,-0.06572678346260517,-0.006827377127963011,-0.006606981542979604,-0.002793338259856254,-0.007617273199737054
2021-02-01,-0.0013473776861277625,-0.04523664924995553,-0.001539361613795101,0.012190813822149024,0.002980893509639919,0.006943704724490782
2021-02-02,0.0022490364521410705,-0.03412846053829592,0.00255209029896266,0.006733506195846298,0.005444207257841602,0.010145143704377892
2021-02-03,0.0005583150026014505,-0.0318799941104603,0.0003867747128040652,0.010269122342402418,0.003889795361301032,0.010649186882570633
2021-02-04,0.0014019879282919645,-0.034839180099135836,0.001443178025548407,0.007572513704746861,0.0068499664196232345,0.010069598686817935
2021-02-05,-0.0017592151073293344,-0.031822505559287284,-0.0024139135113215027,0.0037125124731469533,0.0025837451077339833,0.00680361827863607
2021-02-08,-0.0015042791309954756,-0.04675875741341455,-0.002334743465730281,0.008824946468579412,-0.0005032126759357443,0.002261769006079578
2021-02-10,-0.0029448571442054206,-0.04503401444339739,-0.0034699968609043855,0.01369346809025436,0.0063734082893336895,0.012311781391062558
2021-02-11,-0.004824860733104189,-0.04851031931013649,-0.005900007398872219,0.0077065398878381625,0.0021091565782823465,0.000614726736300239
2021-02-12,-0.005431550906898702,-0.04758821042900902,-0.00584836970478228,0.009392144391196941,0.0010917792049337897,-0.0003004600221694076
2021-02-17,0.001794377401789199,-0.053352867965707734,0.005533301191995896,0.013185029895077666,0.006299043876104332,0.0019286727674547172
2021-02-18,-0.00040157811370016006,-0.051660396487494466,-1.0644700068888902e-05,0.0026233604442842395,0.0006243235630210668,-0.005204153593908217
2021-02-24,-0.00958245173296983,-0.0554482824238979,-0.01329476328798214,-0.009326381425170435,-0.0023482854255253635,-0.006778710173411584
2021-03-01,-3.137182740267641e-06,-0.04053156407036694,-0.00010079800340003636,0.005489488617547722,0.004753450018268296,0.0037669606551245446
2021-03-02,0.0010126012631287429,-0.036848957907371596,0.0013927053369782172,0.012766070906468655,0.009244389894482133,0.00811540644306754
2021-03-03,0.003360711825900309,-0.03455004217906964,0.004089966675564369,0.0030252979179899997,0.005603300342666045,0.004994265429089269
2021-03-04,0.0001336182928870916,-0.034547026146864966,7.693515784629179e-05,0.0008758080978754912,0.0027148264735252087,0.003323327136796672
2021-03-05,0.0017714076936466011,-0.03432270272744747,0.002000266085806439,0.007403385391636194,0.006969092156967813,0.00736690379223974
2021-03-08,-0.0011257611158168729,-0.028756971407591835,-0.0013833135113788426,0.009624989666771763,0.005030863927283975,0.009118584760482905
2021-03-09,0.0010694158729370046,-0.028493659704299863,0.001645535196539611,0.013507240818475416,0.006654171672146464,0.011077306143622765
2021-03-10,0.003338018557609665,-0.036887335635443955,0.003920307322389356,0.004043016932536794,0.004735474040609287,0.0017455379157348752
2021-03-12,0.000592469276444782,-0.034760302350068883,0.0007114330960994522,0.005050083892969973,0.0009348998566193409,0.0021688333583178357
2021-03-15,0.002888177429436395,-0.037249184138412314,0.0033557102820394244,0.006853413655290394,0.00557432351672112,0.004984349326940966
2021-03-16,0.0021258322769318744,-0.039920204785374336,0.0031465948550432263,0.000370346176161232,-0.002970539325247993,-0.004125226464245173
2021-03-17,0.0028881727841483656,-0.03811672895658633,0.0040932286295457115,0.0019470906675315008,-0.0006448580644794026,-0.000526115396452996
2021-03-18,0.0005355817774287952,-0.04153165737861182,0.001302600553034515,-0.005084902521891754,-0.0035326099457635395,-0.011047565016448185
2021-03-19,0.0030450276366750656,-0.046636521637137815,0.006227809526783985,-0.00456723627737142,-0.0007767892395246501,-0.01370967335260051
2021-04-01,-0.00011337771344811787,-0.021273536775975023,-0.00020519907446762964,-0.004089418691270309,0.001618752540787997,-0.002439429773202134
2021-04-05,-0.0018255890171794478,-0.013166505123370802,-0.0019533498193305254,0.00516669275265022,0.002625624896566177,0.00429511328747237
2021-04-06,-0.0021148218863471582,-0.012187295797508034,-0.002161688872192702,0.007979776458498414,0.0058949762042718925,0.007871946070129473
2021-04-08,-0.0008733262278921919,-0.013895359759343175,-0.0008815720743622912,0.00462262441749748,0.0011210310361858093,0.003399199371953758
2021-04-12,0.0023947814293225553,-0.019308740632945607,0.0026555868902013377,0.0018538710309220358,0.003223330374800543,0.0021525229802910398
2021-04-13,0.0015235412456357025,-0.019968777860683573,0.0016920300760562453,0.004773405198831189,0.002381771943206908,0.0039154277124338575
2021-04-14,-0.0011512947998675097,-0.01838477361090221,-0.001200859383221002,0.005474813551720442,0.0032106129122790716,0.004666322880991499
2021-04-15,-0.0013035439815763453,-0.015727922162722143,-0.0014169084221407648,0.0005346513813803411,-0.00031764170196318595,0.0005728309248852342
2021-04-16,-0.0017297205520739045,-0.01632734991436045,-0.001868319024168185,0.0011668974357184336,0.0009701898926153911,0.000285400663777767
2021-04-19,-0.00030353227339753597,-0.028587397235471056,0.0013625497011617235,-0.0022549921173935297,-0.0007021831009807935,-0.007251749584606282
2021-04-20,-0.0056708234973966015,-0.017196344236917762,-0.005668670910031188,0.0019026800532760124,0.0013856488071986965,0.0018163185217596085
2021-04-21,-0.003695303761478974,-0.016770956954954726,-0.0038536581827847347,0.005948016933649686,0.005706594712117754,0.003926075937756436
2021-04-22,-0.005118729008493708,-0.015142064028973806,-0.005286256870236983,0.008213265170845169,0.00665380315864058,0.006766038399701545
2021-04-23,-0.0043395063184729285,-0.019878953288895544,-0.004497128448092993,0.008115337375321434,0.0031520108707842835,0.005195353974875104
2021-05-04,-0.008415208447546021,-0.018734152367456736,-0.008905466261393805,-0.00019942796019807585,0.002306952322000136,0.0020354080098174306
2021-05-05,-0.007392211210550649,-0.016618069763897618,-0.007697153628895021,0.003536487450655386,0.001033237044643063,0.0025029335807846033
2021-05-06,-0.004476962012844921,-0.014671637261230384,-0.004626846782185556,0.0072877758813492816,0.005742797489615896,0.006796877432533793
2021-05-11,-0.0021598520920551867,-0.016891803484624685,-0.0021996965036666857,0.00892532524460099,0.004565940749427597,0.00785690097298826
2021-05-12,-0.003559284744882353,-0.017744285204084907,-0.004142403756647137,0.015279157683686817,0.010881702085883467,0.011334312732149444
2021-05-13,-0.007532246834416813,-0.023259135332261847,-0.00883756873008892,0.006658309582725619,0.0007954665846644678,0.0028706939665722533
2021-05-14,-0.006264837381596916,-0.026785990180799288,-0.007025919783028078,-0.002569060784581509,0.0002895224711356517,-0.001552972430523273
2021-05-17,-0.012989283394678613,-0.047288490444547734,-0.017100342908273794,0.02226625618027689,0.011730005983639102,0.015263875600040146
2021-05-18,-0.013780886555829375,-0.04036882592154027,-0.017410168518285182,0.012066912144527403,0.008654422363083697,0.00876813528139292
2021-05-19,-0.018896053368342255,-0.04166072766749936,-0.02391857811200325,0.0345901190984592,0.017216261148836426,0.02818293421311193
2021-05-20,-0.014407000389505847,-0.04102321855426045,-0.01882683858034403,0.008325660335185128,0.005937271869329144,0.005159421416395159
2021-05-21,-0.0163045845128387,-0.05794139686002373,-0.02268224548745086,-0.004388595118632294,0.0037119165598226075,-0.005027395516172456
2021-05-26,-0.01940835861537396,-0.04840050345552927,-0.025266916129820405,-0.005654704109847891,-0.0050053723277094925,-0.0040929455204926635
2021-06-01,-0.016185441048262805,-0.0280542959313438,-0.018102677844055216,0.007224746195078874,0.0018577770505327981,0.007463528627613347
2021-06-02,-0.012823197781921723,-0.02511538242853376,-0.014278748347187592,0.014703353609590172,0.0055355027579380885,0.01151861828361446
2021-06-03,-0.010380905096241295,-0.024201008932298304,-0.011508086372504795,0.009208550558242753,0.0017018199692760971,0.007498750675075126
2021-06-04,-0.01216429778290156,-0.02749310762314263,-0.01387786377858586,0.01140650029473958,0.004238951270889087,0.009765313672951477
2021-06-07,-0.01055699634187588,-0.028148761459687234,-0.012238421500043076,0.01934573462358423,0.012149635586977708,0.016192204949604563
2021-06-09,-0.0031490885616551056,-0.03763815279367154,-0.002335959034118845,0.010395789360879357,0.004450583703280463,0.004475728732056414
2021-06-10,-0.006785013449164615,-0.028477678377601498,-0.008222770193885235,0.009356311123316322,0.005553849234507038,0.004562372574444702
2021-06-14,-0.005915841464317617,-0.029095968412057905,-0.007110264832594217,0.008121828814306925,0.002674341027344259,0.0026354731668207718
2021-06-15,-0.006851396468714931,-0.027562341152238823,-0.008267973553330352,0.004606244204891016,0.00013682138924052054,-0.0005374008170484154
2021-06-16,-0.005210276707321132,-0.0283983561350052,-0.006183401755853513,0.006822401951226034,0.00397567207504897,0.0020472528434687456
2021-06-17,-0.006482138189052231,-0.02769941787797984,-0.007684915248670293,-0.0004992995686732005,0.00024772845097182847,-0.0026961695263457777
2021-06-18,-0.007514922325562189,-0.02623723845289387,-0.009012025459792076,0.002720823664605271,0.0014420538026119374,-0.0009701731856520332
2021-06-30,-0.014507194519041117,-0.033506224652140475,-0.017308475441633536,-0.00944666990722276,-0.006175858755272524,-0.008009061879847894
2021-07-01,-0.015586822889773574,-0.03142938413532335,-0.018196960367588545,-0.006679907322848566,-0.004279760751737704,-0.00576323574338114
2021-07-06,-0.008707123648402877,-0.018475020586665933,-0.009042773971788706,0.008868160799245024,0.0020716709243982293,0.00566686807802445
2021-07-07,-0.008227808484386152,-0.018245021602156304,-0.00859770377321783,0.010634270748502199,0.005039039808327605,0.0077386678982587324
2021-07-08,-0.009409540262918348,-0.018579631708157393,-0.009672988403993377,0.010214502711874261,0.003245625046494595,0.007523849002794115
2021-07-12,-0.006823553571100607,-0.01823358109807662,-0.007132173579239242,0.006952394029872848,0.002551637773430572,0.004952986697889818
2021-07-13,-0.006835585261957412,-0.01864140926597596,-0.007217713217935243,0.008780298600425125,0.003010182949981094,0.006488631738711278
2021-07-14,-0.005697372904240529,-0.016499060404539197,-0.005944545222155652,0.010116073088526183,0.00256319763198941,0.007571922908173462
2021-07-15,-0.006244586182224912,-0.01722969050473865,-0.00666492777451385,0.0032493140480378963,0.0011845267680680137,0.000629578765879376
2021-07-16,-0.005905195186617286,-0.015662563334391894,-0.006277913107128398,0.005487446741225713,0.0010760404804481954,0.0010925439375828114
2021-07-19,-0.006572933721381895,-0.01817060698431677,-0.0071258696998923385,0.002929070395712316,0.0018245746718919334,0.0012507295015870591
2021-07-20,-0.008731959011449145,-0.020186529680017152,-0.009376488530781414,0.0047686989487766215,0.0008274246497536365,0.0015437246538726676
2021-07-23,-0.00640477411477907,-0.015655930142240544,-0.006946150538596419,0.0009201861867205868,-0.0016974728386523249,-0.0009296960921891112
2021-07-28,-0.003125740188714435,-0.03282964847745906,-0.0038366571727384974,-0.01107296007362664,-0.003160154179196545,-0.008735978731075483
2021-07-29,-0.004581172106306111,-0.02656014184112192,-0.005374987149302131,-0.005645108685944783,-0.0035812690397630485,-0.006067306518253723
2021-08-02,-0.0032088697224417206,-0.01652480258988987,-0.0034351424814226435,0.006684663593685136,0.003942507619761644,0.006224130446890422
2021-08-03,-0.0027259374161058905,-0.01674184220455638,-0.0029817748521318473,0.007452823028274137,0.0016332662633923075,0.004096536020071137
2021-08-04,-0.000726370859754133,-0.019143062844348746,-0.0009360772503079241,0.0069142093550944445,0.0009996765030918994,0.0054719360954651325
2021-08-05,-0.000772227365477822,-0.020520905169946875,-0.0010572083736888858,0.005646194156202801,0.0001614180936947325,0.0034053737551475657
2021-08-06,-0.0022031073579885582,-0.01929002899848461,-0.0025362566321899087,0.007170416183255694,-0.0004337132975575902,0.005340127856852544
