date,d_Pi_2,d_Pi_3,d_Pi_4,cme_basis,der_funding,cme_basis_z,der_funding_z
2020-07-16,0.004551421592874617,0.0007193829502665956,0.0014158107896377302,0.02838020830604403,0.02388455620968784,-0.011017128198227494,-0.20712042778819986
2020-07-17,0.003407613064731828,-1.6658410086531697e-05,4.075703906510769e-05,0.10237985931630432,0.0006135577982121698,0.2861248870331418,-0.3111669129523873
2020-07-20,0.004511012771811339,0.0009977718920162236,0.00239562533003344,0.07335947260806906,0.11811554017428134,0.16959492950559835,0.21419379782938258
2020-07-21,0.0025209891365703084,-4.6789928823500956e-05,-0.0005374212440529373,0.06027575210135911,0.042597203025007524,0.11705788338427622,-0.12345469523876533
2020-07-24,0.0020295308855977252,0.0006857100031181671,0.000490045553302584,0.1543106784679492,0.09550354612385191,0.494650576609651,0.11309377358888802
2020-07-30,-0.001957828745308275,0.0001862292546431464,-0.0020486053697644606,0.2658396399675137,0.27774941324044783,0.9424897207705799,0.9279295435844971
2020-08-03,0.006446272825745933,0.00189592071324402,0.0040943838234436015,0.43339832306311543,0.11121639839427704,1.6153134987859399,0.18334718608689463
2020-08-05,0.006288512225862457,0.0015739974754991346,0.005149301815753661,0.12314919758684881,0.09202506132152903,0.3695231591125047,0.0975411913154836
2020-08-06,0.013919726801083714,0.010002759638305082,0.01586465127412832,0.32274899838242355,0.05540063622951958,1.1710064936751703,-0.06620952683606363
2020-08-10,0.006520025178881707,0.002841294016468031,0.004993044289693209,0.2004430711774749,0.2483541981524806,0.6798929655940632,0.7965011984628692
2020-08-13,0.002183528409979825,-0.00296545311675463,-0.002370749385381739,-0.3342949227658084,0.060309510222827066,-1.4673215546346323,-0.04426156069870764
2020-08-17,0.012197207880685748,0.008909396661139974,0.013103890733970794,0.4909360709883366,0.5509932866335646,1.8463535393397015,2.1496246387628055
2020-08-18,0.016428514486872728,0.015078879800729842,0.020812268355303615,0.10254768045658402,0.3895622486504682,0.28679876469527055,1.427853625695106
2020-08-20,0.01253813382568076,0.010837420340889106,0.017094894627945882,0.1392605388643145,0.05423977849159956,0.43421746982760145,-0.07139981413145811
2020-09-01,0.008830983198455607,0.0020265303408365867,0.006712788411439267,0.11811920565939449,0.35021872688721506,0.34932547010294357,1.2519456100154462
2020-09-03,0.013792541852532113,0.012296946876260633,0.01597728773835628,0.6769362314110594,-0.014537304167354449,2.593228176541743,-0.37890762208962864
2020-09-04,0.004465955329601076,-0.00029018594668767106,0.0016727951177491276,0.15662983910772985,-0.09927261776613776,0.5039630538543631,-0.7577659500972025
2020-09-09,0.0077768654083075,0.0030587416509443507,0.0037864853466001713,0.14574433367786713,0.0015488597670797871,0.4602528339265294,-0.3069851034439551
2020-09-14,-0.004177244805087396,-0.0033789185493135095,-0.0065953719939883595,0.05901898160044872,0.00036994945690511753,0.11201138229642552,-0.31225610522602765
2020-09-15,-0.003232124631423333,-0.0030678001676669037,-0.006211757054809964,0.046967208026627814,0.006869398399435761,0.06361806911254611,-0.28319655195645543
2020-09-16,-0.0018289591819207751,-0.0025416401282811907,-0.004144085993360851,0.11119761030647042,0.02293214685288526,0.32153213913846684,-0.21137872578902503
2020-09-18,-0.004816238863259707,-0.0016105610433778542,-0.0038827550642458793,-0.21554048555685879,0.07981975642337881,-0.990468862653129,0.042970302153137484
2020-10-01,-0.007025738560038561,-0.00344255469754378,-0.00663488384817533,0.027459493239300768,0.014007327240661603,-0.014714214963515678,-0.25128230426713444
2020-10-02,-0.003673074763890064,-0.0034971124589760275,-0.004898052308129449,-0.028937243335471294,0.0005444932033757444,-0.24117257969251843,-0.3114757062501633
2020-10-05,0.0031403210817420833,-0.00047004294630035096,0.0008015513143655121,0.026178088210088133,6.0405025573117715e-05,-0.01985963480684792,-0.31364010300355144
2020-10-06,0.01129353155485497,0.006180920908842572,0.009690813156024856,0.03264931145956292,0.0007389057065180019,0.006125248785297894,-0.31060647248261036
2020-10-08,0.007664129682016997,0.0024022411065218576,0.004601279319797721,0.052620072068737235,0.017389264676849255,0.0863168709361985,-0.2361613929483065
2020-10-09,0.005847151022510273,0.0020725055845336546,0.003983890992226824,0.06264131447867718,0.13122521350378705,0.12655668455908636,0.27280819019310343
2020-10-12,0.007156158043042794,0.002955855730321169,0.0034354589585258843,0.11234140850740262,0.14182401615964482,0.3261250054263887,0.32019628002886424
2020-10-14,0.005619305740685369,0.002288235832834308,0.0027902780897209097,-0.032809224351655376,0.0029041283514676694,-0.25672033196403954,-0.3009255897881308
2020-10-15,0.00010240003571544004,-0.00086248889820609,-0.0015014276350296812,0.17590352433618298,0.00331657291395354,0.5813556035695444,-0.29908151733825367
2020-10-22,0.001251999723601991,0.0022708073549370343,0.002396407276323795,0.2160487900979613,0.06155252512798976,0.7425569742192483,-0.03870394217276177
2020-10-28,0.004966798380365699,0.009593459480666375,0.010527670527187696,0.09066760624863446,-0.0014092789843563427,0.23909490200058173,-0.3202111771290072
2020-10-29,-0.0004443299778736261,0.006620587808901167,0.004200350739726243,0.2905924255282834,-0.013362449749894695,1.0418833325471712,-0.37365475452654096
2020-11-02,0.004216457881828582,0.006092512322923252,0.006794380261070156,0.23056968887553966,0.0020542240225809743,0.8008649400925212,-0.3047255796546111
2020-11-19,-0.0037936274184487,0.006067009715801834,-0.005137953603122018,0.22229872026059372,0.13290071814646237,0.7676532661371983,0.28029950474111515
2020-11-30,-0.005059911914816313,-0.003663210753372441,0.0004007275281856376,0.0692344009288966,0.4895878336998402,0.1530309039326507,1.8750759737378304
2020-12-01,0.004608618826550212,0.003636144202279156,0.008979213729657418,0.33958082198563344,0.6804949817003466,1.2385938662802554,2.728637019592092
2020-12-02,0.009506700549308585,0.0029926836372236986,0.012035615264569456,0.06870597126266649,0.16691155117201262,0.15090902019687627,0.43236464484569787
2020-12-07,0.004846418172006629,0.0021364890678957135,0.0034993678382564813,-0.01960346412159207,0.2432994416734405,-0.2036932412433116,0.7739009801264839
2020-12-10,-0.00476940072789666,-0.0041152597586123375,-0.008478876868367704,0.19442659262361237,0.017567086999477,0.6557340873063379,-0.23536633519762465
2020-12-14,0.001102306149886198,0.001767246946452583,-0.0001813582818104842,0.031658894942464176,0.2711383860640215,0.0021482792213691313,0.898371115154848
2020-12-16,0.00381359539864793,-0.00010239738949334096,0.0011799774182325619,-0.5436000129593663,0.37521395720307266,-2.307776008800558,1.363701273191112
2020-12-17,-0.004030416933110584,-0.002676893670002581,0.0011377043706791608,0.09440462102874307,0.8538850160093606,0.254100703886822,3.503877656601219
2020-12-18,-0.0004951563228710806,1.3262178579801984e-05,-0.0011590165125779373,-0.43878210658282885,0.6982403852500146,-1.8868847815062717,2.8079781305541625
2021-01-05,-0.028152232456840204,-0.016664720935222706,-0.035158087777987485,0.20796439459470087,0.32039650695684246,0.7100944755591783,1.1186080922741142
2021-01-07,-0.03933629495076435,-0.025794190270943138,-0.07471423864137863,0.09423962249380827,0.41824295511542026,0.2534381602597723,1.5560873459222744
2021-01-11,-0.01226367687757568,-0.020574718398230482,-0.03192505432101064,-0.8737131964617242,1.8468485797805645,-3.633329511569549,7.943496742972333
2021-01-13,0.015358052245974613,-0.005175813510035515,0.004896696557469549,-0.4849453606061586,0.4182259282132306,-2.0722510926018187,1.5560112172880518
2021-01-15,0.007205516989426314,-0.010927191949154216,0.015574020860845916,-0.7003390337235932,0.702645692861794,-2.937153956661639,2.8276746113397335
2021-01-20,0.024834343040303353,0.017956569450131972,0.028589505235658813,-0.0199718600333354,0.018422174947631997,-0.20517251718750804,-0.23154316895702573
2021-01-21,0.002549007815680182,0.004381654012424976,-0.0033148854142818207,0.44488009539368045,0.239028853052478,1.661417999579583,0.7548068386660897
2021-01-28,-0.013839290067628934,-0.012983146412337505,-0.027544203533264366,-0.2305921946384992,0.00698706138996658,-1.0509082715981088,-0.2826704713654052
2021-02-01,0.013027290715437567,0.0027247959156867507,0.01132330868886089,0.18002042505336152,0.18295435659578355,0.5978868190402807,0.5040933041409171
2021-02-02,0.014020802249183673,0.013092017267734068,0.02831372712973608,0.2513193554792516,0.39133876363589165,0.8841842215463098,1.4357965655211717
2021-02-03,0.01619659464076778,0.009239746906889203,0.024882028740365957,-0.030775023341691417,0.4496384732287492,-0.24855209631381237,1.6964592049994338
2021-02-04,0.014622592953185132,0.014304194787057842,0.025158272113238143,0.3912769815699072,0.3651017934198458,1.4461772917272715,1.3184889844682306
2021-02-05,0.00934312295804482,0.009403098704708297,0.018729585718768177,-0.051591318172569296,0.4087280654614223,-0.33213892018734337,1.5135455173458356
2021-02-08,0.009622184524195054,-0.0020357837353696083,0.0021956851623898127,-0.5427080229751952,0.6166185577215522,-2.304194266213339,2.443040446452644
2021-02-10,0.019645170190493735,0.014405758737764028,0.028389464453810395,-0.0013624861026912609,0.3663313122592376,-0.13044747731969827,1.323986261010469
2021-02-11,0.004368848557244898,-0.004152417704913744,-0.010550769942912777,-0.16278117721117413,0.3722475079287711,-0.7786164148371754,1.3504380424972056
2021-02-12,0.00519919566419183,-0.006159662895486452,-0.011118521632923428,0.24203468062961098,0.6423318938371274,0.846902059293846,2.5580068177859707
2021-02-17,0.011546810279146363,0.004580575814127706,-0.005707277539756084,0.37120576246881654,1.1860815321002363,1.3655822833667386,4.989154707112275
2021-02-18,-0.0032000282983009887,-0.008698596537594881,-0.02136696455728597,0.27005379789765355,1.0776433122239804,0.9594114678703249,4.5043187995122835
2021-02-24,-0.00877829988243814,-0.001810416342072109,-0.006231232887787985,0.024420418658355026,0.08433159959737302,-0.02691747177746252,0.0631431119125431
2021-03-01,0.007150035542277652,0.008148519482702312,0.008320621738233565,-0.20007825768722445,0.21499656255887256,-0.9283810353941497,0.6473565560399993
2021-03-02,0.01547458897678905,0.014550451639776078,0.016493260021406185,-0.1563048240110194,0.13063633182460996,-0.7526109321764898,0.2701752533584833
2021-03-03,0.007513711607093021,0.009156657087935699,0.012428425367932185,0.10055754528757635,0.18847495245307552,0.2788074732955345,0.5287763273961613
2021-03-04,0.0035667994000012915,0.004923829693690599,0.009015587223095131,-0.07556581064522429,0.03490075705098534,-0.42840733375710816,-0.15786611746026208
2021-03-05,0.011916370060252826,0.014348504991897153,0.018952992150995517,0.19524349641009014,0.044509011107559115,0.6590143249027354,-0.11490684921253358
2021-03-08,0.01375671701169233,0.009359809311461447,0.019002100792546966,-0.03379713192212021,0.19417500878214977,-0.26068722697425445,0.5542617326972762
2021-03-09,0.01932586620021194,0.012496023417915322,0.024520911574853393,-0.03468254910910415,0.4136147508163122,-0.2642425768126533,1.5353942763156647
2021-03-10,0.007648767212297056,0.006465986092851369,0.007782939345591058,0.20986628877314284,0.1604832021897491,0.7177314395343286,0.40362298515466066
2021-03-12,0.005153604989589111,0.0010770759660737074,0.0015322887095732748,-0.09634483799007658,0.5034480371212587,-0.5118445118451649,1.9370460458490508
2021-03-15,0.008625793963922074,0.007519082593982991,0.007297866091600727,0.46329387988211795,0.3120220015936588,1.7353576595135443,1.0811650125823458
2021-03-16,-0.0020138193112770875,-0.00670750766412374,-0.012909707453999185,-0.4426257750630567,0.13726134470151719,-1.9023188461606826,0.2997962129675802
2021-03-17,0.001861981926890105,-0.0032107165489603483,-0.0020372039882247395,-0.46061135151475974,0.05123886023695284,-1.974539057458921,-0.08481715837858186
2021-03-18,-0.012191939607715058,-0.015238053542744233,-0.030414723175594023,-0.28345587539401274,0.319818012401596,-1.2631798217715426,1.1160215970969098
2021-03-19,-0.016998195477181496,-0.015505944413834814,-0.0475653364978295,0.3933455857813156,0.061199857153704074,1.454483671766939,-0.040280748741417835
2021-04-01,-0.004348183153561523,0.00042379314842995973,-0.0031266303771031213,0.10027924655602614,0.8444039351195567,0.27768997821548747,3.461486989699064
2021-04-05,0.005575098924417501,0.0016500349811738955,0.004899234773871969,0.17275409357661586,0.46481990986161154,0.5687092168642925,1.764336615906446
2021-04-06,0.009194290048424494,0.006506455295896328,0.0103429015142819,0.12614580104734702,0.8727412006597347,0.3815558751989397,3.5881851582299777
2021-04-08,0.004862021969784733,0.00040475055199636935,0.004205426547960335,-0.04232232254490233,0.12239492340772072,-0.29491971709145537,0.23332726070179435
2021-04-12,0.004303234792269434,0.00038338077251783183,0.0002185321130435472,0.18920701892240227,0.965226716078721,0.6347751418646739,4.001695255123735
2021-04-13,0.006612865951260517,-0.00022110937880824404,0.0033607557010315,0.052208629605240045,0.975439126654153,0.08466474364794463,4.04735575522945
2021-04-14,0.006838366266078116,0.0030329492540639245,0.006523070456681327,-0.21617848898865685,0.32071328898582313,-0.9930307345384803,1.1200244499264942
2021-04-15,-0.0005660386825833072,-0.003577487408480814,-0.0029299170013002626,0.16857530559127393,0.10143184977998732,0.5519294960651098,0.13959969084694246
2021-04-16,0.0004976869901363312,-0.002217357784277129,-0.0033077767569836096,0.14209274735353564,0.09808185957978593,0.445590065867627,0.1246216181616922
2021-04-19,-0.006032297112097365,-0.008400994879617735,-0.01670771979625726,0.15016314084924773,0.02572105348688614,0.4779963401444277,-0.19890930236386675
2021-04-20,0.0015852095562122054,0.0007384455760806978,0.0018266645579044054,0.12038296998554428,0.04664380893828834,0.358415506132813,-0.10536199828280406
2021-04-21,0.005556528804066735,0.005937791153738261,0.005127059559342003,0.34108241182314253,0.04979215829033675,1.2446234275589503,-0.09128547787068256
2021-04-22,0.009615260221775196,0.008820576916332642,0.010636491588517434,0.2298106542439885,0.18890959816486433,0.7978170732854435,0.5307196629507291
2021-04-23,0.009074530338257808,0.003951796806663271,0.007079256397938091,-0.008917896661469962,-0.012385935885192469,-0.1607858625510636,-0.3692886833533222
2021-05-03,-0.0007164205206077467,0.0034636950567593586,0.003628368356960055,0.1243418053679934,0.3868348272125448,0.3743120179061871,1.4156591074729123
2021-05-04,0.0007925947333259215,0.004159606503229635,0.006568139234415599,0.2889689349377712,0.08804443136846589,1.0353642846977824,0.07974347812620919
2021-05-05,0.004470109576479468,0.001340488621378609,0.005340763132813498,-0.03039127858848847,0.06687056643889351,-0.24701118783999568,-0.014926556408143195
2021-05-06,0.010597211297150494,0.010107232449289863,0.014906529102020245,-0.05393290917603648,0.17462766312667213,-0.34154146547125847,0.4668639952311024
2021-05-11,0.012228890720656152,0.008543210684286125,0.01570315490450007,0.030803357415272643,0.23864266510491997,-0.0012870902900425749,0.7530801616303349
2021-05-12,0.01269734328360797,0.011135105556591307,0.013609631483285874,1.9672250546531256,0.13325274433615603,7.774320464605373,0.2818734418398047
2021-05-13,0.001354642587235333,-0.006289718499505242,-0.007806242730190989,-0.5224631285505432,0.10660704421271446,-2.2229018730011965,0.1627383968554048
2021-05-14,-0.0036967173708487566,-0.0008879633358083797,-0.0031963488534074436,0.1258919423128997,0.19977712606716777,0.38053651774376335,0.5793092447411181
2021-05-17,0.03153252067152379,0.025745241458958096,0.04117103718923652,0.29222133158699515,-0.6655755011297727,1.0484241259468736,-3.289751192435356
2021-05-18,0.015351598855971732,0.015278690008094398,0.019997671155962612,0.14628544452351427,0.004178395442078171,0.46242563832417244,-0.2952282402548578
2021-05-19,0.03582342565069861,0.029315632242857353,0.05225653812019666,0.6163331672846749,-0.5935578771786882,2.3498795072187897,-2.9677546665668566
2021-05-20,0.004331085910033866,-0.00011084802967832597,-0.005551956374852118,-0.09937440722488249,-0.3073262063705406,-0.5240096004019794,-1.6879900959339798
2021-05-21,-0.00930899408753369,-0.006069416301597172,-0.025085785915243825,-0.28720885736032953,-0.027230372121769198,-1.278249739120798,-0.43565933867931195
2021-05-26,-0.0071771923805733495,-0.009028704234385843,-0.011194572733802949,-0.19272161040425126,0.1059138317871065,-0.8988407744717578,0.15963898895371892
2021-06-01,0.014944668945897618,0.014443787119255307,0.02817102658168817,-0.25625788632788843,0.08425884942017085,-1.153967613727097,0.06281784008281256
2021-06-02,0.020220327801306615,0.01504361677472512,0.02840981708436926,0.1737804465531529,0.04593779086204997,0.5728304875408886,-0.1085186612671803
2021-06-03,0.014828302309834215,0.0105123543481783,0.022776202503292077,-0.18398732187198238,0.012637538960956039,-0.8637686618244864,-0.2574067366358024
2021-06-04,0.018126718801814268,0.014869410704723848,0.028990724502308676,0.02499460559315808,0.1267709621836239,-0.0246118519455089,0.2528928781937534
2021-06-07,0.028112091755229524,0.03033458970859622,0.04834826193175239,1.0801861181164805,0.01857699905351912,4.212458569410169,-0.23085093806295723
2021-06-09,0.000957592095917989,0.004293459647031331,-0.027228249813492755,-0.4993771878635435,-1.6696498138402002e-05,-2.1302013960990034,-0.31398483004968586
2021-06-10,0.009362686032093573,0.005674538866904624,0.00532620441350265,-0.006964832402338772,-0.006627384839071237,-0.1529434275947942,-0.3435417435188884
2021-06-14,0.007817027467606,0.0018658347883601378,0.0023745237580510836,-0.3298431828332715,0.03726208246380295,-1.4494458085090653,-0.14730844369017623
2021-06-15,0.0019265808063316514,-0.004385760799445165,-0.0075779833630708615,-0.285972750176776,0.0029136574735950526,-1.2732862105831817,-0.3008829843250336
2021-06-16,0.0071388123295797745,0.004869640547878806,0.0033235957340874145,0.17298515776143542,-0.014237147446045859,0.5696370439092546,-0.3775655975104355
2021-06-17,-0.0017461776419799568,-0.001767969251885132,-0.006185350533170687,-0.33899889077567713,-0.03865335800216366,-1.4862101103906924,-0.4867324172778257
2021-06-18,0.002454501867751202,2.7645923042059206e-05,-0.0018126463160484801,-0.5125998945591549,-0.24849785033253347,-2.183296534531515,-1.4249638361442991
2021-06-30,-0.01239296065863725,-0.011539617684701353,-0.017157943409974764,-0.0997615920807651,-0.029618906938573636,-0.5255643224415208,-0.44633866785919946
